iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUS,Oceania,Australia,2020-01-03,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-04,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,-42.7,-1.44,-1.44,-1.663417
AUS,Oceania,Australia,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,-103.2,-1.74,-2.04,-4.020249
AUS,Oceania,Australia,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,-121.7,-1.37,-0.63,-4.740933
AUS,Oceania,Australia,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-25,1,1,0.143,,0,0,0.038,0.038,0.005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-26,4,3,0.571,,0,0,0.153,0.115,0.022,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,-37.199997,-0.32,2.89,-1.4491594
AUS,Oceania,Australia,2020-01-27,4,0,0.571,,0,0,0.153,0,0.022,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-28,5,1,0.714,,0,0,0.191,0.038,0.027,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-29,5,0,0.714,,0,0,0.191,0,0.027,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-30,7,2,1,,0,0,0.267,0.076,0.038,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-01-31,9,2,1.286,,0,0,0.344,0.076,0.049,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-01,9,0,1.143,,0,0,0.344,0,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-02,12,3,1.143,,0,0,0.458,0.115,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,-20.099997,-0.14,0.59,-0.78301346
AUS,Oceania,Australia,2020-02-03,12,0,1.143,,0,0,0.458,0,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-04,12,0,1,,0,0,0.458,0,0.038,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-05,13,1,1.143,,0,0,0.497,0.038,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-06,14,1,1,,0,0,0.535,0.038,0.038,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-07,15,1,0.857,,0,0,0.573,0.038,0.033,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-08,15,0,0.857,,0,0,0.573,0,0.033,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-09,15,0,0.429,,0,0,0.573,0,0.016,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,-32.6,-0.19,-0.43,-1.2699623
AUS,Oceania,Australia,2020-02-10,15,0,0.429,,0,0,0.573,0,0.016,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-11,15,0,0.429,,0,0,0.573,0,0.016,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-12,15,0,0.286,,0,0,0.573,0,0.011,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-13,15,0,0.143,,0,0,0.573,0,0.005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-14,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-15,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-16,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,83.700005,0.41,3.99,3.2606091
AUS,Oceania,Australia,2020-02-17,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-18,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-19,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-20,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-21,15,0,0,,0,0,0.573,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-22,21,6,0.857,,0,0,0.802,0.229,0.033,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-23,22,1,1,,0,0,0.84,0.038,0.038,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,170,0.72,2.9,6.6225033
AUS,Oceania,Australia,2020-02-24,22,0,1,,0,0,0.84,0,0.038,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-25,22,0,1,,0,0,0.84,0,0.038,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-26,23,1,1.143,,0,0,0.879,0.038,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-27,23,0,1.143,,0,0,0.879,0,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-28,23,0,1.143,,0,0,0.879,0,0.044,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-02-29,25,2,0.571,,0,0,0.955,0.076,0.022,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-01,25,0,0.429,,0,0,0.955,0,0.016,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,312.1,1.18,4.82,12.158137
AUS,Oceania,Australia,2020-03-02,29,4,1,1,1,0.143,1.108,0.153,0.038,0.038,0.038,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-03,29,0,1,1,0,0.143,1.108,0,0.038,0.038,0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-04,33,4,1.429,2,1,0.286,1.261,0.153,0.055,0.076,0.038,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-05,43,10,2.857,2,0,0.286,1.643,0.382,0.109,0.076,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-06,57,14,4.857,2,0,0.286,2.177,0.535,0.186,0.076,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-07,63,6,5.429,3,1,0.429,2.407,0.229,0.207,0.115,0.038,0.016,,,,,,,,,,6796,,0.262,,,,,,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-08,70,7,6.429,4,1,0.571,2.674,0.267,0.246,0.153,0.038,0.022,,,,,,,,,,7216,420,0.278,0.016,,,,,tests performed,,,,,,,,,,,,,,26177410,321.6,1.09,0.32,12.528218
AUS,Oceania,Australia,2020-03-09,77,7,6.857,4,0,0.429,2.941,0.267,0.262,0.153,0,0.016,,,,,,,,,,8371,1155,0.323,0.045,,,,,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-10,92,15,9,4,0,0.429,3.514,0.573,0.344,0.153,0,0.016,,,,,,,,,,9034,663,0.349,0.026,,,,,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-11,100,8,9.571,4,0,0.286,3.82,0.306,0.366,0.153,0,0.011,2.18,,,,,,,,,10221,1187,0.394,0.046,,,,,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-12,122,22,11.286,4,0,0.286,4.661,0.84,0.431,0.153,0,0.011,2.22,,,,,,,,,14856,4635,0.573,0.179,,,,,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-13,140,18,11.857,4,0,0.286,5.348,0.688,0.453,0.153,0,0.011,2.32,,,,,,,,,16685,1829,0.644,0.071,,,,,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-14,197,57,19.143,6,2,0.429,7.526,2.177,0.731,0.229,0.076,0.016,2.31,,,,,,,,,20496,3811,0.791,0.147,1957,0.075,0.0137,73.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-15,249,52,25.571,7,1,0.429,9.512,1.986,0.977,0.267,0.038,0.016,2.32,,,,,,,,,22567,2071,0.871,0.08,2193,0.085,0.0144,69.5,tests performed,,,,,,,,,,,,,,26177410,373.5,1.15,1.77,14.550029
AUS,Oceania,Australia,2020-03-16,298,49,31.571,7,0,0.429,11.384,1.872,1.206,0.267,0,0.016,2.39,,,,,,,,,44570,22003,1.719,0.849,5171,0.199,0.0079,126.6,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-17,336,38,34.857,7,0,0.429,12.835,1.452,1.332,0.267,0,0.016,2.41,,,,,,,,,51057,6487,1.97,0.25,6003,0.232,0.0082,121.8,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-18,414,78,44.857,8,1,0.571,15.815,2.98,1.714,0.306,0.038,0.022,2.45,,,,,,,,,58074,7017,2.24,0.271,6836,0.264,0.0092,108.8,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-19,565,151,63.286,8,0,0.571,21.583,5.768,2.418,0.306,0,0.022,2.45,,,,,,,,,103341,45267,3.987,1.746,12641,0.488,0.0062,160,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-20,691,126,78.714,9,1,0.714,26.397,4.813,3.007,0.344,0.038,0.027,2.43,,,,,,,,,110784,7443,4.274,0.287,13443,0.519,0.0063,159.2,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-21,873,182,96.571,9,0,0.429,33.349,6.953,3.689,0.344,0,0.016,2.47,,,,,,,,,122504,11720,4.726,0.452,14573,0.562,0.008,124.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-22,1081,208,118.857,9,0,0.286,41.295,7.946,4.54,0.344,0,0.011,2.44,,,,,,,,,132593,10089,5.115,0.389,15718,0.606,0.0114,87.9,tests performed,,,,,,,,,,,,,,26177410,509,1.44,4.58,19.828554
AUS,Oceania,Australia,2020-03-23,1396,315,156.857,9,0,0.286,53.328,12.033,5.992,0.344,0,0.011,2.27,,,,,,,,,143638,11045,5.541,0.426,14153,0.546,0.0132,75.9,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-24,1709,313,196.143,9,0,0.286,65.285,11.957,7.493,0.344,0,0.011,2.15,,,,,,,,,156668,13030,6.044,0.503,15087,0.582,0.0151,66.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-25,2252,543,262.571,10,1,0.286,86.028,20.743,10.03,0.382,0.038,0.011,2.02,,,,,,,,,168436,11768,6.498,0.454,15766,0.608,0.0163,61.4,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-26,2423,171,265.429,11,1,0.429,92.561,6.532,10.14,0.42,0.038,0.016,1.89,,,,,,,,,179939,11503,6.942,0.444,10943,0.422,0.0278,36,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-27,2985,562,327.714,15,4,0.857,114.03,21.469,12.519,0.573,0.153,0.033,1.71,,,,,,,,,192808,12869,7.438,0.496,11718,0.452,0.0287,34.9,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-28,3378,393,357.857,16,1,1,129.043,15.013,13.67,0.611,0.038,0.038,1.56,,,,,,,,,210069,17261,8.104,0.666,12509,0.483,0.0293,34.1,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-29,3809,431,389.714,16,0,1,145.507,16.465,14.887,0.611,0,0.038,1.42,,,,,,,,,223514,13445,8.623,0.519,12989,0.501,0.0268,37.3,tests performed,,,,,,,,,,,,,,26177410,675.5,1.76,5.59,26.31471
AUS,Oceania,Australia,2020-03-30,4093,284,385.286,19,3,1.429,156.356,10.849,14.718,0.726,0.115,0.055,1.31,,,,,,,,,232947,9433,8.987,0.364,12758,0.492,0.03,33.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-03-31,4359,266,378.571,21,2,1.714,166.518,10.161,14.462,0.802,0.076,0.065,1.19,82,3.132,426,16.274,,,,,244929,11982,9.449,0.462,12609,0.486,0.0285,35.1,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-01,4707,348,350.714,22,1,1.714,179.812,13.294,13.398,0.84,0.038,0.065,1.09,86,3.285,441,16.847,,,,,256818,11889,9.908,0.459,12626,0.487,0.0283,35.4,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-02,4976,269,364.714,24,2,1.857,190.088,10.276,13.932,0.917,0.076,0.071,0.98,92,3.514,415,15.853,,,,,267098,10280,10.304,0.397,12451,0.48,0.0265,37.8,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-03,5224,248,319.857,28,4,1.857,199.561,9.474,12.219,1.07,0.153,0.071,0.87,93,3.553,457,17.458,,,,,277847,10749,10.719,0.415,12148,0.469,0.0257,38.9,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-04,5454,230,296.571,33,5,2.429,208.348,8.786,11.329,1.261,0.191,0.093,0.78,95,3.629,490,18.718,,,,,287457,9610,11.09,0.371,11055,0.426,0.0247,40.5,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-05,5635,181,260.857,36,3,2.857,215.262,6.914,9.965,1.375,0.115,0.109,0.71,96,3.667,457,17.458,,,,,297240,9783,11.467,0.377,10532,0.406,0.0231,43.3,tests performed,,,,,,,,,,,,,,26177410,898.8,2.18,7.46,35.013565
AUS,Oceania,Australia,2020-04-06,5744,109,235.857,41,5,3.143,219.426,4.164,9.01,1.566,0.191,0.12,0.66,93,3.553,305,11.651,,,,,302759,5519,11.68,0.213,9973,0.385,0.0206,48.6,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-07,5844,100,212.143,49,8,4,223.246,3.82,8.104,1.872,0.306,0.153,0.62,87,3.323,263,10.047,,,,,310797,8038,11.99,0.31,9410,0.363,0.0203,49.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-08,5956,112,178.429,51,2,4.143,227.524,4.278,6.816,1.948,0.076,0.158,0.59,81,3.094,262,10.009,,,,,319467,8670,12.325,0.334,8950,0.345,0.0183,54.6,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-09,6052,96,153.714,53,2,4.143,231.192,3.667,5.872,2.025,0.076,0.158,0.54,81,3.094,247,9.436,,,,,330234,10767,12.74,0.415,9019,0.348,0.0157,63.6,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-10,6152,100,132.571,55,2,3.857,235.012,3.82,5.064,2.101,0.076,0.147,0.5,80,3.056,240,9.168,,,,,338449,8215,13.057,0.317,8657,0.334,0.0146,68.5,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-11,6238,86,112,58,3,3.571,238.297,3.285,4.278,2.216,0.115,0.136,0.45,83,3.171,239,9.13,,,,,350807,12358,13.534,0.477,9050,0.349,0.0119,84.1,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-12,6289,51,93.429,61,3,3.571,240.245,1.948,3.569,2.33,0.115,0.136,0.42,79,3.018,227,8.672,,,,,354043,3236,13.658,0.125,8115,0.313,0.0111,90.5,tests performed,,,,,,,,,,,,,,26177410,999.89996,2.26,3.33,38.952003
AUS,Oceania,Australia,2020-04-13,6322,33,82.571,63,2,3.143,241.506,1.261,3.154,2.407,0.076,0.12,0.42,80,3.056,230,8.786,,,,,362239,8196,13.975,0.316,8497,0.328,0.0093,107.4,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-14,6366,44,74.571,63,0,2,243.187,1.681,2.849,2.407,0,0.076,0.42,73,2.789,214,8.175,,,,,366596,4357,14.143,0.168,7971,0.308,0.0093,107.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-15,6416,50,65.714,64,1,1.857,245.097,1.91,2.51,2.445,0.038,0.071,0.41,67,2.559,201,7.678,,,,,371377,4781,14.327,0.184,7416,0.286,0.0083,120.7,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-16,6458,42,58,66,2,1.857,246.701,1.604,2.216,2.521,0.076,0.071,0.4,60,2.292,192,7.335,,,,,380003,8626,14.66,0.333,7110,0.274,0.0071,140.6,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-17,6468,10,45.143,67,1,1.714,247.083,0.382,1.724,2.559,0.038,0.065,0.4,55,2.101,184,7.029,,,,,391530,11527,15.105,0.445,7583,0.293,0.0058,172.9,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-18,6533,65,42.143,72,5,2,249.566,2.483,1.61,2.75,0.191,0.076,0.39,48,1.834,177,6.762,,,,,406510,14980,15.683,0.578,7958,0.307,0.0048,210.2,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-19,6586,53,42.429,73,1,1.714,251.591,2.025,1.621,2.789,0.038,0.065,0.38,49,1.872,170,6.494,,,,,421099,14589,16.245,0.563,9579,0.37,0.0044,227.3,tests performed,,,,,,,,,,,,,,26177410,1040.7999,2.2,1.34,40.5453
AUS,Oceania,Australia,2020-04-20,6612,26,41.429,74,1,1.571,252.584,0.993,1.583,2.827,0.038,0.06,0.37,47,1.795,167,6.38,,,,,431734,10635,16.656,0.41,9928,0.383,0.0039,255.5,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-21,6625,13,37,75,1,1.714,253.081,0.497,1.413,2.865,0.038,0.065,0.37,46,1.757,161,6.15,,,,,440107,8373,16.979,0.323,10502,0.405,0.0031,319.6,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-22,6647,22,33,77,2,1.857,253.921,0.84,1.261,2.941,0.076,0.071,0.37,45,1.719,152,5.807,,,,,452537,12430,17.458,0.48,11594,0.447,0.0026,382.8,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-23,6654,7,28,78,1,1.714,254.189,0.267,1.07,2.98,0.038,0.065,0.37,42,1.604,138,5.272,,,,,466665,14128,18.003,0.545,12380,0.478,0.0023,433.3,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-24,6667,13,28.429,80,2,1.857,254.685,0.497,1.086,3.056,0.076,0.071,0.38,43,1.643,129,4.928,,,,,482370,15705,18.609,0.606,12977,0.501,0.0017,586.1,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-25,6687,20,22,83,3,1.571,255.449,0.764,0.84,3.171,0.115,0.06,0.41,43,1.643,115,4.393,,,,,494257,11887,19.068,0.459,12535,0.484,0.0014,696.4,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-26,6703,16,16.714,85,2,1.714,256.06,0.611,0.639,3.247,0.076,0.065,0.44,43,1.643,113,4.317,,,,,506450,12193,19.538,0.47,12193,0.47,0.0012,820.7,tests performed,,,,,,,,,,,,,,26177410,1051.1,2.09,0.34,40.946545
AUS,Oceania,Australia,2020-04-27,6713,10,14.429,86,1,1.714,256.442,0.382,0.551,3.285,0.038,0.065,0.47,42,1.604,109,4.164,,,,,517063,10613,19.948,0.409,12190,0.47,0.0011,870.7,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-28,6725,12,14.286,89,3,2,256.901,0.458,0.546,3.4,0.115,0.076,0.51,38,1.452,93,3.553,,,,,530679,13616,20.473,0.525,12939,0.499,0.0011,914.9,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-29,6738,13,13,94,5,2.429,257.398,0.497,0.497,3.591,0.191,0.093,0.55,34,1.299,89,3.4,,,,,544410,13731,21.003,0.53,13125,0.506,0.0011,918.7,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-04-30,6746,8,13.143,95,1,2.429,257.703,0.306,0.502,3.629,0.038,0.093,0.59,28,1.07,83,3.171,,,,,563641,19231,21.744,0.742,13854,0.534,0.0011,932.5,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-05-01,6762,16,13.571,98,3,2.571,258.314,0.611,0.518,3.744,0.115,0.098,0.64,28,1.07,79,3.018,,,,,588868,25227,22.718,0.973,15214,0.587,9e-4,1054.4,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-05-02,6767,5,11.429,98,0,2.143,258.505,0.191,0.437,3.744,0,0.082,0.7,28,1.07,75,2.865,,,,,611583,22715,23.594,0.876,16761,0.647,9e-4,1117.4,tests performed,,,,,,,,,,,,,,26177410,,,,
AUS,Oceania,Australia,2020-05-03,6783,16,11.429,99,1,2,259.117,0.611,0.437,3.782,0.038,0.076,0.75,28,1.07,70,2.674,,,,,633107,21524,24.424,0.83,18094,0.698,9e-4,1172.7,tests performed,,,,,,,,,,,,,,26177410,1014.39996,1.9,-1.2,39.516865
AUS,Oceania,Australia,2020-05-04,6801,18,12.571,99,0,1.857,259.804,0.688,0.48,3.782,0,0.071,0.79,27,1.031,66,2.521,,,,,650214,17107,25.084,0.66,19022,0.734,9e-4,1056.8,tests performed,,,,,,,,,,,,,,26177410,,,,
